Email No.,the,to,ect,and,for,of,a,you,hou,in,on,is,this,enron,i,be,that,will,have,with,your,at,we,s,are,it,by,com,as,from,gas,or,not,me,deal,if,meter,hpl,please,re,e,any,our,corp,can,d,all,has,was,know,need,an,forwarded,new,t,may,up,j,mmbtu,should,do,am,get,out,see,no,there,price,daren,but,been,company,l,these,let,so,would,m,into,xls,farmer,attached,us,information,they,message,day,time,my,one,what,only,http,th,volume,mail,contract,which,month,more,robert,sitara,about,texas,nom,energy,pec,questions,www,deals,volumes,pm,ena,now,their,file,some,email,just,also,call,change,other,here,like,b,flow,net,following
Email 2147,3,9,44,3,1,0,80,3,25,2,20,8,1,14,31,5,0,1,0,0,2,9,1,53,1,2,0,0,4,1,0,9,0,8,0,0,0,0,2,4,122,0,7,2,0,21,2,0,0,0,0,15,0,2,100,0,0,11,0,0,0,2,0,0,0,2,0,0,1,0,0,0,36,0,0,2,0,25,0,0,1,0,6,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0
Email 2148,3,6,1,1,2,3,43,3,2,5,5,3,0,0,42,0,0,0,0,3,1,8,6,38,0,4,1,1,1,0,0,4,0,2,0,1,0,0,0,12,68,0,1,0,0,14,3,0,0,0,0,4,0,0,51,0,4,1,0,0,1,1,1,3,0,2,0,0,0,0,0,0,33,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0
Email 2149,20,11,8,4,6,0,85,3,3,15,5,8,2,3,51,3,1,1,1,0,1,8,2,41,4,8,0,0,6,0,1,10,1,7,4,1,0,2,1,11,142,0,1,1,3,48,0,1,0,1,1,17,0,0,92,0,2,7,1,0,8,5,0,1,0,2,1,1,3,0,0,0,46,0,1,1,1,24,3,0,2,1,3,0,0,0,1,0,1,0,0,0,0,25,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,3,0,1,0,13,0,0,1
Email 2150,1,3,3,0,0,0,13,0,0,1,2,1,0,0,10,1,0,1,0,0,0,2,1,10,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,2,29,0,0,0,0,5,1,0,0,0,0,3,0,0,16,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Email 2151,23,16,4,7,6,14,117,15,2,30,31,9,2,0,118,15,6,1,13,3,4,16,9,84,3,18,2,6,6,0,0,13,2,23,0,5,0,0,0,21,213,1,7,0,2,47,4,1,0,3,1,19,0,0,141,4,7,1,0,1,5,3,0,3,1,7,0,0,0,1,3,0,58,2,4,9,0,51,0,0,0,0,2,0,3,0,1,5,0,3,1,2,0,42,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,1,2,0,35,0,0,0
Email 2152,0,1,2,0,2,1,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,11,0,0,0,0,3,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Email 2153,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 2154,0,0,1,0,1,0,6,0,0,0,9,0,0,9,8,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,4,0,9,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Email 2155,2,0,1,0,1,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,12,0,0,0,0,3,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,8,0,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 2156,0,0,1,0,1,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 2157,8,11,23,6,6,3,95,5,10,13,17,6,5,4,66,5,2,0,1,0,1,13,2,62,0,7,4,0,6,4,0,11,3,7,5,5,0,0,1,16,147,0,1,1,1,48,0,2,1,2,1,22,1,0,106,3,3,4,0,0,5,2,0,0,2,8,0,6,0,1,1,0,38,0,2,2,2,41,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,23,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,2,1,2,0,0,1,0,1,0,0,0,0,0,1,21,0,0,0
Email 2158,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Email 2159,24,19,1,15,6,5,174,19,2,40,31,10,0,0,128,13,6,4,2,3,13,34,6,128,4,7,2,1,3,1,0,14,1,13,0,7,0,2,2,19,245,2,16,0,2,73,3,0,0,1,0,36,0,0,175,0,1,4,0,0,6,3,0,4,0,5,0,0,0,0,0,0,102,0,2,5,0,56,0,0,0,0,8,1,0,0,6,4,0,0,1,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,1,1,0,2,0,2,0,1,1,36,0,0,0
Email 2160,2,0,1,0,1,0,18,1,1,15,2,1,1,0,23,2,0,1,0,1,1,2,0,26,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,1,18,0,2,0,0,11,0,0,0,0,0,3,0,0,20,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Email 2161,14,11,6,2,10,3,101,0,1,15,33,2,1,3,67,8,0,4,0,0,0,12,1,67,0,0,2,3,12,3,0,13,0,9,0,1,0,2,1,12,180,0,0,0,0,28,3,0,0,0,0,13,1,0,109,0,1,6,10,0,3,2,0,0,0,4,0,7,0,0,0,0,52,0,0,2,0,53,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,21,0,1,3,1,0,0,0,0,0,3,4,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,32,0,0,1
Email 2162,15,11,6,2,10,3,100,1,1,15,32,1,0,3,69,8,0,5,0,1,0,12,1,65,0,1,1,3,11,3,0,13,0,8,0,2,0,2,0,13,178,0,0,0,0,30,3,0,0,0,0,13,1,0,111,0,1,6,10,0,3,2,0,0,0,4,0,7,0,0,0,0,55,0,0,2,0,51,0,0,1,0,2,0,0,0,3,0,1,0,0,0,0,22,0,0,3,1,0,0,0,0,0,3,4,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,30,0,0,2
Email 2163,2,39,1,2,1,4,438,2,10,66,75,111,0,0,618,6,0,0,0,10,1,11,1,364,1,26,1,75,6,0,0,56,0,4,0,34,0,0,0,43,475,15,14,1,1,314,13,0,0,0,0,52,0,0,804,1,2,12,0,0,1,3,2,0,10,3,0,0,0,10,0,0,413,0,0,4,0,312,0,0,0,0,4,0,0,0,0,0,0,13,0,0,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,204,0,0,0
Email 2164,2,7,2,1,3,0,24,0,0,5,7,0,0,0,19,5,0,2,0,0,0,5,0,13,0,0,0,0,2,2,0,3,0,2,0,0,0,2,0,4,46,0,0,0,0,8,2,0,0,0,0,4,0,0,32,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,19,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0
Email 2165,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 2166,0,3,2,0,3,0,37,0,0,5,12,0,0,3,21,4,0,2,0,0,0,2,1,33,0,0,0,3,9,1,0,6,0,2,0,0,0,0,0,4,83,0,0,0,0,12,0,0,0,0,0,6,0,0,27,0,0,6,0,0,2,2,0,0,0,2,0,0,0,0,0,0,17,0,0,1,0,16,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0
Email 2167,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Email 2168,0,1,1,0,1,0,6,0,0,3,2,0,0,0,6,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Email 2169,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 2170,0,0,1,0,1,0,3,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 2171,15,30,28,5,3,4,133,2,11,18,19,16,5,10,95,11,2,1,1,4,0,22,4,78,2,9,2,1,7,2,1,23,0,7,4,3,1,2,1,21,228,2,3,5,2,39,9,0,0,1,3,25,0,0,177,0,1,6,0,0,1,8,1,2,1,3,0,0,1,1,0,1,89,0,0,4,0,46,0,0,1,0,3,0,0,0,1,0,0,1,1,0,0,29,0,0,1,0,0,1,5,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,30,0,1,0
Email 2172,5,1,1,4,2,0,58,4,0,9,11,3,0,0,36,11,0,0,0,0,2,7,1,50,0,3,0,1,6,0,0,6,1,4,0,1,0,0,0,9,114,0,3,0,0,31,1,0,1,0,0,8,0,0,55,0,1,1,0,0,1,4,2,0,0,4,1,0,0,0,0,0,36,1,1,1,0,16,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,19,1,0,0
Email 2173,4,13,14,3,2,1,64,1,5,7,11,8,4,6,50,4,0,1,0,3,0,11,0,38,1,4,2,1,5,1,0,11,0,2,1,1,0,1,1,12,103,1,0,3,0,17,4,0,0,0,1,11,0,0,77,0,0,3,0,0,0,5,1,0,0,1,0,0,0,0,0,1,46,0,0,3,0,25,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,13,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0
Email 2174,10,5,1,1,7,8,42,13,0,13,6,4,0,0,42,5,0,6,0,1,7,9,1,49,0,4,2,0,1,1,0,10,0,3,0,2,0,0,1,7,70,3,7,0,0,26,0,0,0,0,3,6,0,0,73,0,0,5,0,0,1,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,12,0,0,0,1,7,1,0,0,2,0,0,0,1,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,15,0,0,0
Email 2175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 2176,6,5,1,1,2,2,29,0,1,4,2,0,0,0,16,0,0,1,1,0,0,4,3,20,1,1,0,0,6,2,3,2,0,1,0,1,0,0,0,7,37,0,0,0,0,16,1,2,0,0,0,5,0,0,28,0,3,1,0,1,1,0,0,0,0,2,2,0,1,0,0,0,17,0,0,2,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0
Email 2177,2,1,2,3,3,0,32,0,1,11,6,3,2,0,26,3,2,1,0,1,0,10,0,22,0,1,0,0,2,0,0,6,0,7,0,0,2,0,0,1,41,0,0,0,0,17,0,2,0,0,0,5,0,0,29,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,6,1,0,1,0,15,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0
Email 2178,5,3,3,0,2,1,20,0,0,2,5,0,0,0,15,2,0,2,0,0,0,1,1,13,0,1,0,0,6,0,1,2,0,1,0,0,0,0,1,3,40,0,0,0,0,6,1,0,0,0,0,5,0,0,24,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Email 2179,1,2,2,3,4,0,31,3,0,2,3,6,0,0,28,1,0,1,0,0,0,1,4,34,0,2,0,2,6,0,0,6,1,0,0,1,0,0,0,15,54,0,0,0,1,11,1,2,0,1,0,7,0,0,28,0,2,2,0,0,0,0,3,0,0,7,0,1,0,0,0,0,23,0,0,1,0,6,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
Email 2180,0,2,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Email 2181,0,0,1,0,1,0,2,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 2182,2,10,4,4,3,3,131,3,0,21,34,12,0,0,117,10,0,0,0,1,1,13,1,88,0,4,1,3,6,0,0,12,0,4,0,2,0,0,0,21,167,0,1,0,2,57,1,0,0,0,1,27,0,1,90,0,0,6,0,0,6,9,2,0,0,8,0,0,0,0,0,0,88,0,2,10,0,56,0,0,0,0,4,1,0,0,1,0,0,3,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,45,0,4,0
Email 2183,0,0,1,0,1,0,2,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 2184,2,1,2,0,0,1,10,0,0,5,3,0,0,0,12,1,0,1,0,0,0,0,0,12,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,17,0,0,0,0,5,0,0,0,0,0,2,0,0,14,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Email 2185,11,16,6,12,9,5,118,7,1,28,32,18,10,0,121,7,0,0,2,6,4,8,1,115,1,16,1,18,8,1,0,23,3,15,3,2,0,0,2,22,193,2,6,0,3,44,3,0,0,0,0,21,0,0,152,1,0,10,0,0,1,1,0,1,0,4,0,2,0,1,0,0,83,0,1,7,1,52,1,0,0,0,5,1,0,3,0,0,0,3,0,3,1,28,0,3,0,0,0,1,0,0,0,0,0,0,3,0,4,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,30,0,8,0
Email 2186,1,4,3,0,0,0,14,0,0,1,2,1,0,0,10,1,0,1,0,0,0,3,0,10,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,25,0,0,0,0,4,1,0,0,0,0,3,0,0,18,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Email 2187,1,1,1,3,2,2,71,3,0,7,11,2,0,0,45,2,1,0,1,0,1,5,0,32,0,3,1,1,5,0,0,5,0,9,0,0,0,0,0,7,70,0,1,0,4,21,1,1,0,0,0,13,0,1,36,0,1,1,0,0,2,5,1,0,1,2,0,0,0,0,0,0,33,0,0,1,0,24,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0
Email 2188,16,13,2,10,10,6,133,10,3,36,25,24,9,7,124,16,1,1,1,3,2,15,6,90,3,9,0,3,8,0,0,24,3,5,0,6,0,0,1,16,213,2,3,2,2,65,3,1,0,2,2,20,0,0,127,3,3,11,0,0,1,8,0,3,0,9,0,0,0,0,1,0,77,0,0,2,3,45,0,0,0,0,3,0,1,0,2,0,2,3,0,0,0,32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,2,27,0,0,1
Email 2189,3,3,1,1,2,0,31,3,0,9,6,2,1,0,37,2,1,2,1,0,0,6,1,26,0,3,0,0,2,1,0,3,2,9,0,3,0,0,1,0,43,2,0,0,2,9,1,0,0,1,0,6,0,1,35,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,18,0,1,4,1,17,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,7,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,1,0,0,0,1,4,0,0,0
Email 2190,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 2191,0,0,1,0,1,0,3,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 2192,3,2,2,3,0,0,32,4,0,6,9,2,0,0,29,1,0,0,0,1,2,7,2,20,0,3,2,1,4,0,1,3,0,3,0,1,0,0,0,14,54,0,2,0,0,15,0,0,0,0,0,6,0,0,40,0,1,3,0,0,0,2,2,0,0,1,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0
Email 2193,0,1,2,0,1,0,8,0,0,0,6,0,0,2,6,0,0,0,0,0,0,1,2,11,0,0,1,2,0,0,0,2,0,0,0,0,0,2,0,1,21,0,0,1,0,7,0,0,0,0,0,1,1,0,8,0,0,2,0,0,0,3,0,0,1,2,0,0,0,0,0,0,7,0,0,1,0,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
Email 2194,3,2,3,0,0,0,48,2,0,3,1,7,1,0,30,3,0,1,1,1,0,6,0,25,0,7,0,1,4,0,0,1,0,0,0,0,0,0,0,4,61,0,0,0,1,14,2,0,0,0,0,8,0,0,41,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,25,0,1,2,0,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0
Email 2195,2,6,1,0,1,0,20,1,0,4,10,1,0,0,20,0,0,0,0,1,1,0,0,20,0,2,0,1,1,0,0,6,1,3,0,0,0,0,0,6,35,1,1,0,0,16,2,0,0,1,1,4,0,0,26,0,0,4,0,0,1,1,0,1,0,4,0,1,0,2,0,1,14,0,0,1,0,8,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0
Email 2196,2,3,4,0,3,2,41,1,1,4,8,0,0,2,19,5,0,1,2,0,0,5,0,27,1,2,1,1,10,0,4,7,0,3,0,1,0,0,3,10,68,1,0,0,0,15,1,0,0,0,0,5,1,0,34,0,0,2,1,0,1,2,0,0,2,2,0,0,1,0,0,0,24,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,0,0,1
Email 2197,11,11,5,5,7,1,86,5,3,11,20,14,1,2,65,7,0,0,3,1,2,6,4,70,2,7,0,2,6,0,0,10,0,5,0,2,4,4,0,10,121,1,2,1,0,28,4,2,3,0,1,10,0,0,99,0,4,5,0,2,3,2,0,1,0,0,2,0,1,0,1,1,43,0,0,1,0,12,0,0,1,0,6,0,0,0,0,0,0,4,0,3,0,16,0,0,2,1,0,0,2,2,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,2,0,35,0,0,0
